x,y
3.0119328220949804,2.393836910343686
1.086668410699065,-0.21111499067985573
1.1039398566551577,2.4425598446383705
1.5609088008173813,1.5088156744285728
2.224951233718971,1.3749199262111516
3.4263965851000266,2.078752982568302
3.582753711389362,2.7766997181118587
0.4285415125839862,3.8661341000772538
2.0252956658926102,2.0413414285368727
0.6560233326136329,2.1762939958033174
1.0079715114333263,2.080068861195961
-0.8121959704525938,2.1782475895584708
0.10088159154973964,2.4724172327762894
2.3184119519111506,3.537928989187213
3.004668138394412,1.2929675101393463
0.01613102213858575,2.806906111499808
2.762923034282684,2.6713396129920497
1.1614242120472693,0.9579603375564705
2.9272375819639445,2.6068979364767757
1.673044605025338,1.1900586039704035
3.477629026986269,2.060604117304929
1.0316143586721276,3.920981485200304
0.6337950965819086,0.8594761834824798
0.61027257959856,3.621229715786405
-0.31920814184151824,1.9588865621393663
3.8732610122666227,2.675979913381117
1.8159964552227312,1.1238931530298446
3.2268368558016842,1.971471516514584
3.9159873407109984,3.33058006833622
2.030388635339865,1.9097940050246418
2.7831196639792095,2.9678621244055527
3.3428093488643427,-0.3509415232079163
0.37500199730885253,0.9554083605184918
1.9361894906037656,1.268904987714813
0.7411773752717166,2.341227010111856
1.8127292967719597,2.118293642626784
1.876897798654261,0.8985571252934932
1.6656517088073828,2.360932362718967
1.8568751138468484,2.7771328622834988
1.732375639464461,0.24984456706602032
0.9170392104474838,2.324065477420569
1.9838242522679597,2.4992131380335767
2.57883599177003,2.2929651154237582
3.2331815928656993,2.2075108195881192
1.5087803155429986,4.328810882207032
1.2487081448957285,1.612022299003429
2.1528639840834782,2.794985409251707
2.909715170315804,1.0820754898669342
2.5366853729640915,1.657496466594334
2.4455912096830534,1.8603800070352507
0.6828532063182893,2.4024053311198736
0.700103373824732,2.112197770315745
1.9658198685954347,0.9470233786545426
1.3166125985970953,1.6584857419711587
0.8798417348029788,0.9278078911121912
2.2343165193608217,2.453538229395094
1.6411611623671376,1.6985462076139626
2.182929846212692,3.604751284691022
3.68447405485435,1.7156883019906128
0.7447257986263633,2.4819578421225317
1.5219788611049032,1.314668959952979
2.7852292411122583,1.0597414146640758
2.41617033872458,1.3667526432240864
3.1956918344048617,3.2720399936561195
0.04337905283740362,1.0739485882074296
2.619721487423769,1.6060505075859055
0.5740314546862602,1.93163918295951
1.2157433487073321,0.5587431408871433
0.3758451872827582,0.7450631068316056
2.770307941266157,1.541484824231388
3.296156364486381,1.3746035307913442
2.2906278992921827,1.8065941948626163
0.5887566573480958,1.6450980127343542
1.7378210541130517,1.8314942163637025
3.4531099860801815,2.154296618323249
2.3506245825808705,3.179828162993581
1.0021245700796917,3.7632664054326503
2.053832358554655,0.14367605233392067
3.497243891040717,3.27641780589863
3.3908210711140816,1.7674503099874574
0.9543020175464643,3.4784544893079046
1.3719724139553777,3.1809354119763182
0.7107220040668507,2.1150327827437754
2.644750144443699,2.881389823633551
3.4496155267588904,0.6094264707464625
2.7071812147914205,1.6840132497138676
1.5250083269894406,2.4921467875493275
2.0143695871675487,1.8641728823844184
1.997452642180199,1.071999143211004
1.3872618389575693,1.917696795266079
-0.396036172181907,2.324589640476759
2.97951312614709,0.8681673174332836
3.1632957182453234,4.185371639982208
1.8455464546996463,0.9888153465901106
3.8327257141814552,0.32854917526006977
1.2735805407231755,2.2814814911577175
1.22694358433273,2.433956415072614
2.1692561341598027,2.725685606055158
2.176800854075231,1.4687606115212497
2.642666496638577,2.8956842444304165
2.5252480789554173,1.099686809876157
2.5161562931147206,0.3222235496439454
1.2919067447640722,1.51109175442052
2.65542894015911,3.657970278184914
2.3438942421196964,1.5223378274558073
1.9569090374854838,0.783602945257629
1.7724567928830017,2.235752838627886
0.8259261064531245,3.562933360480633
0.7609595154444206,1.1149206430787928
1.0695098877849196,1.8020477974183966
1.6471674995786383,2.197994207149229
2.9951507772420274,1.50684919283208
1.8677662486297395,1.7678534973069373
0.39633587447726604,-0.07896918701042122
0.008518420539778582,1.4310616509657197
2.555499357442554,3.6802003245312584
0.4268362692959249,3.038062519950696
2.910417350620757,1.9687481468057377
0.8227004685442625,1.4680281553323105
0.9603871282175256,1.5962824277007694
1.8480236490262107,0.6029341784238154
1.7740650074946942,1.983999134681762
-0.04594459050675548,0.042764839116894215
1.721768012073682,2.4688565830052336
2.4652521575487345,1.1594956410265906
2.3592609791902537,0.8256471398710328
1.8840257069822104,1.4371437500619035
1.5869006705642035,2.79561426267675
2.615066432470237,1.7018015936941417
1.599146667056321,2.040022431406559
1.6422818121701377,3.1719156140870624
1.6155647362028347,2.6107251460088667
2.0078340058275863,4.49361536434648
2.0484961640327226,4.19405514687056
2.2169625185883524,1.5171892957424438
0.5450661510148651,1.728253564752028
2.8616347366428427,2.130780666973272
3.8131199928590584,1.7177193282479104
1.095272402383468,0.8969681304937978
1.8348693453321374,2.7046029743207924
3.0471483580779366,0.9708478100622737
2.0850703053816693,0.89778598834123
2.5845691705387996,1.728001454980906
1.985894222151265,2.269449405523531
2.0729767435247086,3.358814200752658
0.053485599674576445,1.4321028610038407
1.4574214175513864,2.7494891145241396
0.49158627033919267,3.6319080659004044
2.2478679180724956,3.7753169899169223
0.6186059540524853,1.4597190787498269
4.875229839311483,1.7808216685556144
3.734799534718672,1.1420541559884503
2.6924162181437254,1.7442338334734087
2.392534274332657,1.8398623274417378
3.262277744013031,3.3839778249986825
1.347679437510349,2.0974600505647927
2.4412812022822385,2.1586764912713807
2.4578397351337458,2.971105282085541
2.803438850796994,2.1928282543763515
2.691358879316215,2.7085184541683356
1.9382047389135868,3.920304684806064
1.77909145622134,3.085348234979893
1.4722881442907587,0.39505034142313855
0.06467758566168325,0.48962477575404995
1.8897784119623828,1.7763467351110453
1.025016922631354,0.21324453875088634
3.237938282827603,2.506081045322626
2.0245382983737588,3.867183169649368
2.15122417580814,2.8487794194755054
0.3993600753949538,0.7517903524697989
0.752076555821984,0.8550997298000891
0.9179751954403155,1.7165263913744337
0.5101330939074649,2.4120544045915375
1.08836175772815,3.454100977340688
1.3867567700282342,1.4823235794050706
2.2066835749246856,0.8464270245792576
2.114030431379618,2.5519125647944163
1.0620959126928637,0.7775024287235814
1.94818143309394,1.8013206077243993
0.6183411885983168,0.9489593170034398
0.9461688437700622,0.39143354884250425
2.6156546260058544,1.9549067461582563
1.8901592964283174,2.4782438921191177
2.5232772945137913,2.7547073890132454
3.089944078531855,1.9025609673210366
2.020546626295669,-0.9676154279608458
1.2103580518204673,1.9466301382434603
2.294394533040291,1.4340225684934311
1.0787942781403368,1.8452534710339472
0.5450524284243592,3.0894291749009577
0.9968359539369391,1.8184061359598234
1.185697429522539,3.3282488783087545
3.4541526100384954,2.2799510676817754
3.0506822155057263,1.6150811579762188
2.896999921424359,2.371679488703717
1.6438690712447577,1.763285416749284
2.980486198046989,2.571332909806083
1.0773644107370006,1.3196740093571209
1.9760790257089442,1.7969297114390161
1.5841633335371688,3.8146344900364837
1.8351746714689776,1.0312355068464025
2.8676117920095128,1.2982676685580574
2.8762715389571953,1.4798940601470116
2.49543418134956,1.5058794726768452
2.0825547540731133,0.14695280552677215
1.4977767693445814,3.4571675639045756
1.6189415490014687,1.921477240353268
1.225587799462267,-0.61874112258409
1.9980822863029881,3.2707604004365702
0.3742286074482317,-0.722152561943
2.5516961711540924,0.6935633297849229
3.0122386749991894,3.2596150532937944
2.3300005717831622,3.3724337700292657
1.488302302257455,1.3510367548151367
2.6547171500689615,1.2773391190101338
1.221250329730435,3.3055358739753786
1.9218276287792366,3.571951132239752
1.7629286671118645,3.427859779500774
2.3602596320683693,1.9902658973477227
2.3611357332129375,2.466349080345598
1.0854845684264292,4.578372590329931
1.7605906353587941,1.9993904088546643
2.0270852111972837,1.5932458180373916
1.5399590802662548,2.4958128236221753
2.814434690230343,2.4279881397318013
2.07900119474755,2.6496452764089287
3.832869872289314,0.5096200667493926
3.5089178606455285,2.8850873010549485
2.6453922913749635,2.385793341447595
0.7955705338678536,2.0476369712557423
2.2115964724589787,2.8070576835198775
1.4215253896887883,2.9634249755632056
-0.3320726936054794,3.144018118027585
1.2949044962081313,0.6086663076033318
2.608377438226385,2.293703047485358
2.7178852689568065,1.184689740674996
2.8139860249854176,0.6040255838336483
2.616995924673162,1.7900880949084947
2.7236087661117274,1.8050800211339455
0.5709390728155468,3.2912683506263667
2.8598547896517426,3.1249320163685557
0.651974456796677,1.9176039166570764
2.0850723929570263,1.4224089830558957
3.023779162539242,1.7115634365370682
1.530163991984692,3.4454500027865365
1.361044342698318,0.5383621000477323
2.4706342079694825,2.105425461738103
0.7087954369575555,1.1112137864442566
2.0298343944700252,1.2025498385508873
2.181097895370297,1.4419931424408277
0.6731703357915757,0.2819192870144247
3.876267104465658,1.8686140802108506
1.822472645306994,2.354840433914615
2.0582459553229926,0.3055927846626132
3.108089742444064,2.1058187602024927
-0.10034965866221457,2.174023597563142
4.326685532278162,2.3139512010901178
1.951533241196531,3.8707511289385153
2.5305102756491404,0.02685862840054165
0.5138727258516487,3.074279714126975
1.2678399978483446,1.3225034397694588
1.0415863308072097,2.205977555166209
1.4494854259004364,1.512281480014963
4.547888306255227,2.0695404479911357
3.0532586621939846,1.246183378761538
1.348739146991403,2.588166116953299
3.6908577616513307,1.5698713673351086
2.7338992593964297,2.310690493511242
-0.4540856541265397,2.442778852919021
1.1212295459502881,1.148068525751262
5.037082210355134,1.4338712855206905
0.9886351761344596,1.5851776637259658
1.401392811599963,2.120776862998812
2.260270156611142,2.220623062489037
2.1579829003779336,2.3948156713480397
3.2593320958041856,0.5131404502832553
2.4017452951962577,2.817010880751471
1.1756201033238223,4.125892450793461
2.0685268143646294,2.037271637925142
1.8949678364224987,2.6562596153447604
1.8290489982964417,1.2029193655652248
1.1621699766550817,0.9238630833910617
2.4136956062635315,0.8127289750605995
2.831614428759382,2.2652835216704914
1.9264531062191423,0.37842677511845557
0.4719483396879829,4.192067088996194
2.037548964029933,1.9519451087378232
3.6650692251645416,2.064513784675827
1.0062319156299249,2.366439198931339
2.092626495071013,1.858330341672254
3.721037466520241,3.285031901986091
1.4125810259568994,0.4956547506109221
1.7647964750757708,1.5354988107656784
1.8037470420563613,0.5146111789665013
3.478892461562274,2.0326229755426044
-0.00861764646692631,0.8973081655363855
1.524304556425495,1.2404436286069473
2.0755657979077973,0.9291400239473715
0.46733317073766156,2.55654751982886
2.026819655596734,1.8319329424838615
2.5293545390150207,1.745893248791725
0.27493008842568,2.8906294490163136
1.7727111101110418,1.341860267606618
1.849752402072259,2.191820088115618
3.846385017335272,1.9226692603062803
0.7996230288533339,2.9165436493356074
3.9691085843930427,3.57797002046918
2.5116402690662554,1.9439644778695668
2.0521557485067374,1.6827510519829059
1.3341540304921082,2.7330829837019714
3.0295316353574977,0.38001580306247273
1.1380326043337639,0.2800400811075354
0.47715111658852183,3.6505384548637134
1.9138683810622223,0.949322459199569
3.966550576853873,1.2854522098426666
3.5959817202606192,2.9405630617174694
1.6295924944012223,1.9222327773957906
3.1372065474592947,2.69836541126677
2.0400680509758065,0.25655000305345044
1.5587343114826862,3.012014929891875
0.24807436536046357,3.379187272615598
2.5342254132762854,2.7506208342205745
1.9160869481636233,-0.9280485950640509
2.845566819274805,2.606277332760006
2.362395539726816,1.8561578798183576
1.680123657920375,1.2198408658928552
1.9608456307691224,1.4234431356845247
3.0701816597056055,2.885078465904021
0.9087967058851267,1.8823057536154093
0.6252324047506039,0.5865957715120769
0.3017784846146463,2.978565608654729
3.2201159501838044,1.2172113849628832
2.198936060960573,2.543274819055341
1.6257224139565707,1.4218249130687193
3.3090255847507715,3.287926881085035
-0.04938635990024265,0.8739582381681503
2.6105975481790535,2.585664352385066
1.4340302407914236,3.4224361352754133
1.2350896423314661,2.040329087036897
0.44875989492559243,3.1769296462119714
2.4900775035896814,3.013356690879027
2.081386734190888,2.0396197797249638
1.4564418657084146,1.9564918655365426
1.3050557309568762,1.0469653661579452
2.472673395296179,4.383776674494205
1.4059820534017784,1.1075677184615462
2.375195742656882,1.9034183647378284
2.580327060559333,2.754120354632559
1.868347310227523,2.9160931819121014
3.7283350894545757,0.24722597624137732
2.2317391737676187,0.9843987846620101
1.5055158926568692,1.9085895982843784
1.3882163351597385,0.8019175653612036
1.1919331562657545,-0.48246356103498167
1.3447154482008887,1.6963911861251046
3.2161389813643355,0.326138790771469
1.1746738592780865,1.654164264106621
1.5961187696590031,1.2923325691210445
3.2200918816390622,1.860185986183846
1.133510040426673,2.3854000330127922
1.7273951578427713,1.4505200937109006
0.7980026702314429,1.9789863275101107
1.1397072266960142,1.9058023670653692
2.1252564725782292,2.67280020316083
2.8137880338103014,1.8952606024667114
1.6638088319005067,2.9261389953575057
2.0248849272088476,1.4980819076429364
0.3111949060132315,2.014084696051454
2.597300401189897,1.4867891759668963
2.785022574351649,0.9203070742274482
4.838479164430671,-0.1701910482155955
1.5872228100113366,1.9952802820149431
1.3065405128197773,1.8403720785883357
1.299056317280629,0.8687043305435187
1.066215682000422,1.6389591125919751
0.8770698556650041,2.2206096846793257
0.7008567918875634,1.4063439378040876
1.7593983780061146,2.1348367165919764
2.018447040837462,2.864055241023828
1.9882071284429106,2.727496094109844
1.924500479960272,1.055196774841141
4.191737587305585,2.045127717344161
-0.0911106604776708,0.9753816500260846
2.239861690171335,0.6904948685380339
1.8686207017911587,1.753464177270862
1.7359700998368293,1.3326650214862825
2.8368454226890165,1.5385611238474672
2.1428264844991736,3.5340384193286956
1.7257786966688835,2.7278707119381957
1.071821795016631,1.8060965149904091
3.4223888244510987,2.370228833182648
1.706206349942711,1.9842699211507484
2.289396156620915,-0.4748198126256473
1.5309520684579785,1.7300730128076705
3.1581846304411876,2.3943958945630457
1.9907143366132682,1.4645426754139208
1.8452072344766348,1.9944515603881257
1.3343852853278917,1.398959059971986
0.5567416502157663,0.0710291936791172
1.0924873901190746,2.9195092563234426
2.1009110476679203,3.7544199085395893
1.1944096627201737,2.1085351788782174
1.7436508933572963,1.3150934828869967
2.730202511926701,1.9454036720038048
3.4858060179300283,1.6455511876671505
2.039332855951291,1.1884751955366029
2.2301835387868434,2.5794258356244377
2.2953775314096916,0.9187076928777012
3.8552067005884183,1.4697277932829151
2.753225823101025,3.3776883361658188
2.4984833937505018,2.1231897712739
-1.3208039156207594,1.4857293275357937
1.8493422944988465,0.7132271244855208
2.3763712426877097,3.331818435751009
2.347906187988413,1.4144647000419805
1.9009692871172243,1.5539210904058176
1.0806702922856373,0.9123359635140957
2.2457892176077126,2.027599942303446
2.7951375593706214,1.8454902125381858
0.5170777931103647,2.4061580080689775
0.23054304090938427,2.9410089617318866
1.9212574769803676,2.4290488567681545
1.736599143718261,0.24621599120657112
2.385639084035131,1.8724089752900035
1.220924299201029,1.9474467828121884
3.153692021581224,2.5026792450711355
3.014839479786451,2.3059031750691057
2.363571083000639,1.7414494592727834
-0.1870888147963825,2.28620608024179
2.3256703137169756,1.891329582089635
2.502196561792607,2.487494257597839
1.3675856507841533,1.9968537900617938
7.1588967696227295,9.072439783018929
8.050705988495078,7.03378441797979
8.31085171077156,8.886355109465741
7.901018125659341,9.762500463282814
7.701090553081604,7.610696595964079
7.154786181587678,7.241595762861776
9.38230714553381,7.4745393401066975
10.814028076905036,7.873457307509119
7.913415744743681,9.740125835523006
8.183965517859292,8.079331015758253
8.014586674929651,8.921011634035938
7.986975320813887,8.567274995290578
8.979467720167047,9.416301652457369
7.756655707139453,7.099868919269569
6.0675004937957535,9.393026020314384
7.089303476224294,9.66573420510473
9.336919864929431,8.16670912768928
6.966430894183384,8.989968885608793
9.052595039570075,7.450213831473286
7.950696879954852,8.460612734445789
9.098578098072885,7.986552036596579
9.586027012277707,8.53937864960923
6.4478594286899,8.782847941661958
8.768787771685252,8.3004421084574
7.996031387713809,8.194564646929159
8.367960631999653,7.674986183931364
7.1545742845904226,8.280209861407739
8.009939542361497,6.458328131173012
10.190480949114605,7.737680293480973
6.636655672554991,7.451709157625798
7.5466256406640975,9.37317434888021
6.902495999752952,8.515158191908315
8.25801292174888,7.745018044068639
8.085255051891156,8.640799882933287
6.305407928644156,9.061794319245791
8.296947149537283,8.719595142787322
6.434146494120387,7.044262019195115
8.78327841340799,8.430843555831947
8.000387229800308,8.608501419412383
8.190199534839794,5.77740956065565
9.315921810959589,8.768818920508679
5.826238436594464,5.889259192860126
8.429149327026833,7.74137146811493
6.600154839184815,9.65026686905507
9.624071673167123,8.129367029419386
7.728888649624251,7.491449527026167
9.756852337420618,8.842167405302003
6.752387207679729,8.953636205394798
6.113250333938928,7.069622495443374
7.517424018293145,7.203040201233431
8.936993419754971,7.695915540072756
7.914229730182075,6.406307031730188
6.6759481062067305,8.723638860759927
8.501259636748326,7.597315278318303
6.2330074998634135,8.232696398257985
9.435889947231773,8.433885507551185
7.783514647973924,7.373190072539379
7.004990989667353,8.159429954380917
7.778208829613616,8.529666684390003
8.214965427110634,6.505477065534595
8.16285453253064,9.177812418464875
8.760258092094094,6.655681547782202
8.693220854513367,7.685041885111463
6.843503176927238,7.892859177518819
7.868431128848381,9.60502927828877
7.843084788416954,6.960782039493384
7.102438925092214,8.643088487493005
10.066196678801226,8.428468681807974
7.89407021107043,8.380505935477476
5.861279626646421,6.265540206559835
9.016061035716472,8.384309974309017
7.880981463205594,9.097916872137112
8.534200409481603,7.672106882458714
8.64083891130588,7.103854561851477
7.20015618203356,7.995123424491855
8.664418544224159,7.747725487773388
5.904426945460038,9.07227341885108
8.352801125944838,7.617371507134185
8.278770630295428,7.884123814174389
7.096967836861285,9.71581371737364
9.081996525802605,8.361433879081885
8.603425787345026,8.077264756018756
8.235432069589972,7.186012254249272
7.335096083643829,9.713925157600457
8.087855789465019,9.437501266490903
9.892909532730755,8.069420897197737
7.778433720338801,10.28186498150858
9.734371365017779,6.393351173400268
8.658617851836025,7.062247910497093
7.908840394574233,8.693550681909558
9.290836959331267,8.575837717508596
6.70440436173366,9.232748224625363
8.905893639004198,7.67318860552782
7.715630950998719,8.244783528470128
7.278203882878533,7.940073694295638
7.2887871350658076,6.5463395148345285
9.673242392601427,8.750718434747558
8.371657973133384,8.996903076510408
6.6991253933455654,7.739582914441254
6.777818776720557,7.084806318428234
7.994140637837475,7.7692961386785235
8.754516891381002,8.316502321563672
7.102851407562714,8.090315776909401
8.817120965944229,8.253976061090393
8.810545724060606,7.616019684467494
7.847742733521647,8.547447298255841
8.536801354978598,9.291398063041713
7.750109070858111,8.9111648702866
5.176196157828526,8.497718278352131
8.030596040743063,8.522548585090169
7.614001160129565,8.661448733054037
6.085096265080631,8.558546909181578
6.145664212069548,7.62288280201559
9.02737926425523,6.567418442271785
7.560765165880709,6.961603593945281
8.703296423967734,8.088047556456463
6.469847480247426,8.723646195241345
8.228803366901367,8.067447608422919
7.665215476083427,7.27437591373504
8.753170182297485,7.126638639301243
7.515022706472245,6.186705304811362
6.838249144394178,7.962577982752029
7.672636883294382,7.397506181529114
9.062017011421545,8.42086790617713
8.065667516072613,8.207920505256073
6.942029357379313,8.844416243727958
8.087723369441438,7.964008930565362
7.549967077793884,8.18835559026496
7.943499702670644,8.420513488620093
8.600023894815648,6.975352966090161
8.298209416297203,7.410395206847655
8.103835923426217,8.500888599963353
8.74479890444062,5.597238351707929
7.616599186820064,6.680231062697027
9.115858253750357,7.697616372281642
8.39642258749583,7.329130973664304
7.537019384972456,8.034464318173784
7.139146032446509,7.663154658815657
8.170606484744612,7.24200713234105
7.735517196952107,7.359826128760887
8.59021062774428,7.300576831243386
7.36013165555269,10.072335203951898
9.614123411458047,6.583818430881357
7.31989721030341,7.59470282111841
5.670231760553365,9.467065423390126
8.609535288761457,8.470134070049793
7.71268742084506,8.342159441048075
8.927616679243677,7.248684174485975
7.525806660630887,6.986435733176042
7.31124750690214,7.216668399861961
8.990739817043496,8.575118458455353
6.34656515435261,8.59059226577444
7.869016340819889,7.667633862383153
8.889641610980599,7.2292544372243155
6.91076528753097,6.54428009365623
8.462185991884708,8.268168847992369
7.078887225006667,7.580813881678556
9.913091947850763,9.124837127776129
7.995561005548855,7.330850226168481
7.176481842484898,7.307348602372116
8.70346217685354,5.635269121819874
7.769417345422269,6.658220012630689
8.412574157950026,7.258162920999586
7.500767798895253,6.07612057415173
8.232661975231524,8.187548048041805
7.711384932612657,7.664800609640302
9.096307287584606,7.778473087447888
8.257315942426967,7.9202048095634074
8.923670518307354,7.695034801433937
10.156413366519917,8.235091650354851
7.246946275493084,8.572271772908634
8.07405650891566,6.458236861595449
9.177839649123385,6.837448038492356
7.315498260236495,8.497326694963665
9.272879706291706,7.45791288892624
6.64819151009519,9.753049912740828
7.503836203431058,6.568723856035655
7.623966253733685,7.508184389428752
8.43450102121354,9.264853102193436
9.367447479274876,8.810994761164807
9.142805835015832,7.206347800946173
8.0628565092257,6.7066999912496605
5.7545398273387285,8.413664007927249
7.829084564005052,7.880534244728937
8.203582110610125,7.94138072095703
9.5661976763495,6.4966041466949696
7.163365134347125,8.110245286207007
7.877018873928741,7.347999949511975
7.5277540150532705,9.403682156779983
8.19742246210324,6.521059219606412
7.681610307513676,7.63649673111742
8.681140960253517,10.047480018320833
8.3564089656919,7.21076018680355
6.6312128493527895,8.025441615987347
6.889992758010749,7.677721191067281
8.155497960169034,8.292518509501338
8.985948751924752,8.869611138199472
8.35511968102385,8.310331181158084
8.386226959481677,7.031212945990268
9.468913446842004,7.740631175020747
5.997170782459284,7.622648631164929
8.88353750878571,7.715358349299459
10.249709170862904,7.13984291696134
6.486341639257976,8.4209783553946
8.209643955760964,7.266302292550718
7.708151980696453,9.36610731870838
8.112293001678237,6.55502948902586
7.995485192554238,7.857036749106058
8.076478133075033,8.448415388300852
9.1072007288607,8.903172894032144
8.107630777508586,8.527283797058669
8.082461839601677,6.764698042470826
7.951722598087249,8.114289169555029
7.951431045640582,8.181580577202821
7.848393778468694,8.513244044653497
8.112466959961159,6.7704732842060675
8.737499661135328,8.756880519889851
5.751095771485057,7.289974451015545
7.179831682465104,8.410476132250544
7.861066386817964,7.50327784181111
6.577208036870573,10.937790154684986
7.9536082528459975,6.668649527887739
8.322560698211996,7.2336503592359005
9.190087818809994,7.773291592744112
7.792548904296276,9.598306211529662
8.309279960079063,8.05534504347844
9.048615874755603,7.758458892091333
8.001844103594696,7.756068006164011
8.447157475913594,7.382224925613576
8.007848894099586,6.899957899986725
7.6795069264649225,8.710557225845053
7.417666989633914,9.00980805069533
7.50565106912524,8.04964070772262
8.602492340047506,9.562524662906604
6.984456943016931,9.217785512584355
7.964591884132043,8.078074666993755
8.68778827784265,7.42833869099813
7.904081706102008,7.169886029082468
8.579297810145754,7.522313203413079
6.411867398415033,7.055197062532402
9.259506917668372,9.64553810982539
7.516723783397806,7.440274841179917
8.751038812767794,6.425851586123532
6.569231667459874,7.110449221073487
7.5502059238825785,6.975885472673079
7.565620130556825,8.072697532399896
7.579327770449607,7.704564447150502
9.154700427966224,7.41570604146585
8.809134897087148,7.942264584705866
8.537283804636564,7.8619301960991415
8.48576483959634,7.901203393401812
9.241659331215855,8.817015778130708
7.223072098636686,8.137870502850873
9.12844554683426,9.247574315576053
8.020588693682416,8.706692927411067
8.740767916596901,8.38276034351749
9.505117131430175,9.7627674072448
7.380442206833964,6.630669312782503
6.102041381240646,9.321993981215579
9.454540486673944,8.29125737920568
7.797857330247984,8.281866761477195
8.769376617694915,9.511067958053244
9.00779595052897,6.437610296719909
7.471753539060403,8.108760808453141
6.887251560605172,9.469198490147132
8.213571316923936,8.089132135030502
7.186843534457546,6.377756583426076
7.307442462331278,7.162304220324076
8.11739640288693,6.652270606588321
9.090421670300776,8.266177045950398
7.717096596516329,8.964939870332952
9.771387340915656,8.001661817134913
7.803633360125673,8.7304119033
7.787116241284374,9.265322970521002
8.571248747601778,7.061768042560679
6.528884581285207,6.722221941597601
7.570395144443956,9.735736766552211
8.489736082645916,7.314308577513733
9.101644606328048,8.19236461045976
7.311363575524236,9.056722355889066
7.182420301577595,7.505503588189321
6.8639986167223235,8.606158424428964
9.487571110616889,7.92027502577912
7.882803394769074,8.564190430194225
8.144833830295696,7.409884742399291
9.00136403250654,7.25943254094988
8.135289288828062,5.995237178952589
8.838819092854733,7.1498407338646315
9.838459651131005,7.7415312212193275
8.734483990264252,7.049250108330311
7.996693934114862,7.146523911001572
8.111215522478608,6.836861528619854
8.18671957395877,9.537190598844145
8.635956431113982,7.667572824206948
11.376475684574835,7.476581036552258
8.087582690687503,9.457463502659007
8.205144643547435,7.667232861678729
8.080416530485797,6.767558155875554
6.720668922797345,7.3219687160914235
9.314680631009882,6.386757064617128
7.023067093261448,9.795328656460597
7.7641319334021075,8.922337906237336
8.144806241712079,8.043868207901742
8.588368220758372,7.297942227327292
10.059446954606214,8.066462310510966
8.34911731865814,8.257533705123924
7.876803198484866,8.537245322113312
10.010048442460471,6.417084394018795
7.8422542389720284,6.918187849473003
8.985364088794443,8.970334164802978
8.210699447135994,7.463958037191869
8.464890608597802,5.625613994189081
7.467308600046471,9.010182383446763
6.67463373250894,8.112841227782631
8.635452673687581,9.009911926013539
8.838962388974242,7.3093547560026355
8.769895658655242,8.32106458427853
7.5060148849222585,8.301798329953732
7.001095733680804,9.9398762829613
7.95346775222395,7.648500222460265
6.473652061651161,7.084955940845971
9.462063142642487,8.969185964069556
7.4396240818108685,8.541399012945446
8.227578971613472,9.400666703045724
7.358402592130858,8.516272350769906
7.474489825005218,7.082785392436048
8.048181379196485,7.015732779834931
