x,y,label
3.596881112792501,0.6841859825556993,0
3.6063020799692103,0.6814134736601258,0
0.3974845554309854,3.1430150562044306,0
1.7194790087034666,2.468354255949073,0
1.5234837375867332,0.12293713108795878,0
2.3981667101740567,1.783630727419508,0
1.3285040859968942,1.579240570334651,0
1.2159886685015275,2.4775297287539098,0
1.1302828076588858,2.1618023414689045,0
0.3977989242780622,0.7599361031654948,0
1.6882477217682577,2.0324800594655366,0
1.0789475136517874,2.24051812183571,0
3.2382511498355457,-0.40519223090353895,0
2.42060139246884,1.4594962451969176,0
0.3888871551492381,1.1266941241996113,0
1.9269916054118805,-0.5013164569889201,0
2.319635927311948,2.133730836011749,0
1.7457209435830854,3.2577680832106775,0
1.9952249993587334,1.5198619482516094,0
1.865118818060783,2.6641339793777123,0
2.9822474856153116,0.4342365817981777,0
2.6655758038972404,0.9294097953656415,0
2.7449243527439284,0.5312387088109713,0
2.990306377469818,2.3744468580496867,0
2.2261307139220374,2.0295266734876822,0
2.6400083391713345,3.7729867950541607,0
1.9751828467541825,1.3486292850569443,0
0.7809022496152294,3.229798029855151,0
1.4212418942090745,2.464441304457232,0
0.5968020522415411,3.3029793336839743,0
0.823560539963194,4.575927897266068,0
2.8285431210430176,1.4871578845403919,0
2.5752469761859427,2.213831577453383,0
1.7448905630748999,0.8304299164978381,0
1.003824832173832,2.99103281282979,0
2.97175203779081,3.1522796116906324,0
2.0791745067293768,1.209079629534323,0
2.26000906977684,0.44541466654550743,0
4.508193462832697,2.657896067068867,0
1.5383567537027019,1.0197609164213408,0
1.5518921654153766,2.4417180021091536,0
1.2046105841736074,2.9593632451496377,0
2.596964488498464,1.811871373673268,0
3.2415721179729218,3.1255441330379212,0
1.3530105624858273,2.718417015480479,0
2.764119587418276,2.5299638169694156,0
2.7913206378477917,2.424145791551665,0
2.22439082225485,2.390023094497331,0
2.5287727113510003,1.2708277415579805,0
0.5845034303116818,1.8612655100450752,0
2.689584835306213,1.4325675698335267,0
1.775168747902763,1.4406388690747036,0
1.920263643570844,0.09480123215028291,0
3.0295312395361593,1.1953050219020684,0
0.7629879912916404,0.4506890559144401,0
1.0984840982902941,2.1691572179986585,0
1.7647715983531147,1.3637172934362098,0
1.7094856798191072,1.2955365032669879,0
2.2638232966121064,1.8662762947384708,0
2.1813849753240033,1.607702058003652,0
1.3743597065366817,2.9718602527440305,0
1.5974596424629415,2.2369658628269002,0
0.40052382124511654,2.0726863908772577,0
0.2971475525968996,1.9798274771169324,0
1.9385482328540193,1.0450501673394201,0
1.892117046791444,2.905788186155079,0
2.4912005802785475,2.5184894814424728,0
2.875393697326192,1.5778291301899614,0
4.076734034955272,2.763889148937867,0
2.8909058181345553,1.7580548889813943,0
2.485105444949221,2.9054359226957156,0
1.4867564961618678,2.780104238571663,0
1.0443132764681686,2.592106805518701,0
3.140725007967465,1.3711929387127229,0
4.506383229264154,0.9892910804673563,0
2.255222065327133,1.4501438448112152,0
3.374430228345094,1.5483155842871599,0
2.7046835964086933,1.644073940814063,0
2.9621447140843737,2.8880519800907036,0
1.1198948946569156,1.6424905937235907,0
2.0232990286554013,2.0526627701392615,0
4.751007303357296,3.229439706361719,0
0.9413482048259427,2.877696138453378,0
3.097753104024244,1.5459419664833212,0
1.4237819903943243,1.8250637388360018,0
2.806368671997444,1.1120871265868817,0
1.562268226792101,2.004448689614798,0
3.5647824455427766,3.3198885886169966,0
0.6971102425234634,0.29876675443373846,0
1.5006953592060508,1.3121982124819949,0
0.5535522590387083,1.3528127836316202,0
2.9260204699297865,3.1022850355972484,0
3.131972464121965,2.4665094240663743,0
3.9144623369823712,2.5107771478995877,0
1.2382797867120559,2.34650076804192,0
2.9915773825015215,3.1577114614574238,0
1.5368888296656127,2.1588181803464526,0
3.1406787486143655,1.3993991251915447,0
2.6884828374815077,0.9959959545088963,0
0.9874687273499942,1.9054252471689506,0
0.0855606185384774,3.1394565686904534,0
2.511875379452248,0.445493202446539,0
2.588637438476848,3.113536538581605,0
3.0237241815751723,1.2644951358099128,0
1.9786886148126683,1.9358640524563817,0
3.1687130720604046,2.0682212042919987,0
0.8099105262977748,1.879583417568748,0
3.1471618192035296,1.8507205811228018,0
2.852253640125452,1.8187488147352857,0
2.031428396899245,1.665973167702664,0
1.5750648839638755,2.48975189302855,0
2.7153755851791104,2.0546036723428185,0
2.5734677177975325,1.4513727797213658,0
1.20173373906584,0.40950201230124783,0
4.285652355174851,2.663021520573981,0
2.076026148908723,1.939478299051024,0
1.3111642141302169,1.9734280403172826,0
2.04624225415212,0.9702742847504886,0
1.6134878359037614,2.257550308454752,0
1.3014203462886198,2.4172278341994144,0
2.558324294449863,1.60917591245806,0
3.136428771799581,1.725509407437174,0
2.768546046048731,3.1044197136833724,0
1.1425990275701274,3.1081643705721067,0
2.511757201392628,1.9599429734779394,0
2.254046068823992,2.6837846205253433,0
3.342705083175856,2.053691521478339,0
1.430525823935771,2.1238847048044707,0
3.3837888643709437,1.639177397571092,0
-0.16655011463946368,0.06613899505488874,0
2.6706762910539164,2.676781801321119,0
2.670386601986722,2.063143559770358,0
2.6453663905576135,1.9341301670404578,0
2.7394290647609014,2.0116501109820435,0
2.776379101111544,1.6564635926660292,0
0.9318259036913914,1.5831302764112603,0
0.6669496287349779,1.0589275692224622,0
2.135439674787676,1.441431428022947,0
0.5131057106385559,1.643812090592277,0
1.2937561008168434,3.397909961725513,0
3.747149438783752,1.4102857820780432,0
1.3924086293036604,2.6854587083419834,0
2.7125077942088747,1.7938619811245116,0
2.587984388258479,0.30191949250341876,0
0.38554740383095565,1.9094646791223786,0
2.808950424164863,1.965658774729562,0
0.970319822633809,0.8967763533412072,0
1.5083550989261094,1.8214242372672986,0
8.240233645401009,8.543896153395893,0
7.156558210583657,6.943220820728548,0
7.326192638535139,9.182839844437694,0
7.189146173525813,7.107992367931871,0
8.33334874052012,6.537936859616017,0
6.928607010000061,8.16262534097627,0
8.164492181765091,8.762753391129362,0
7.720150511559455,8.56808981027935,0
6.60436702698925,9.024466509637929,0
7.764992935037007,8.71291568944616,0
7.4896475539430245,5.836269463299441,0
6.965669893573663,8.253032562412494,0
7.983243604473032,8.469275454680984,0
6.827858345477462,7.5118883471224684,0
7.912332103589102,7.484659015845758,0
7.238188351153051,9.562525149503744,0
7.992565444439404,8.9011719425066,0
8.472526247564215,7.231324954457028,0
6.934728779577414,7.514764765116697,0
9.115227595718018,6.637473215442342,0
8.402223597136127,8.706369746101844,0
8.591539066049855,7.608307358424467,0
6.705479288129492,7.513008169168768,0
8.25592362416649,8.045204883529577,0
9.008712284887478,8.571670520606952,0
7.788142943409,7.5356680049833775,0
7.419022286525511,9.02822865528554,0
8.468562680758325,8.037641187084935,0
9.812922256153705,7.698268091292002,0
8.313468798223472,8.791866986135371,0
9.694386725977933,8.14556835149767,0
7.838744766224599,7.023519213849754,0
9.584686023250443,9.307640211450616,0
9.285326811481124,8.307909191721746,0
7.979318168221997,7.442628985094308,0
9.78757731676812,8.429224087271342,0
6.908371082457309,7.681642151800079,0
8.093084775542604,8.312697650454616,0
6.7695135502232135,7.69030389790559,0
9.254751170315444,8.504787118465169,0
7.861463378301165,7.8121016004771935,0
10.07175519684254,7.797875222621912,0
7.120140763745679,7.825787654046191,0
7.151697254081074,8.652862225517618,0
7.141177854226442,8.34288443127374,0
6.742129663871056,7.773294976229891,0
7.024041549382158,8.595655128137704,0
7.514183158275838,8.001842089964766,0
8.300247364356899,5.952187289331654,0
9.604652170147503,7.552996589454124,0
8.533439175615781,7.7579946546712595,0
9.053940066554036,9.41024989185836,0
9.126532959673034,9.125018175224291,0
9.06662478742863,8.04098614566186,0
7.0590970797578185,7.830250639207162,0
9.312401687555376,8.352156526173385,0
7.414498401185828,9.167085220145424,0
6.141371165073318,7.823004077949427,0
6.712321652896379,7.076404623141111,0
6.4064963420805645,10.476398571006778,0
6.882918732477923,7.584686156813328,0
8.27064607131443,8.986319879667473,0
7.52021190785283,7.620289149072915,0
9.382969856307168,5.28470963370059,0
7.503284839392555,8.156880528793213,0
9.545674001967498,7.999126628486928,0
7.362342469849272,8.28946813278142,0
7.992771925284558,7.467732794537863,0
7.203222556920771,8.177392789559704,0
7.207771549706649,9.090054018626548,0
7.78130196612133,9.38402944140009,0
7.77305060927309,7.328759651730472,0
8.463087841711234,8.734006170204164,0
10.68192199238422,8.305529074139363,0
8.834042710409925,10.253660144152908,0
8.138291903634588,8.481395584470016,0
7.879680994851825,9.359278833571935,0
6.62776040813713,9.135988330014507,0
8.574284458606204,8.709047461205401,0
9.098975022003524,7.545803837249601,0
8.052572513329235,8.52397390417118,0
7.365000071445314,7.015631498404554,0
8.80657771264371,7.78148061073071,0
8.082534701828106,6.119686851666845,0
9.910130874763787,8.371723152197523,0
10.012664551935817,7.712337256486842,0
8.763538757285367,7.339170126416643,0
10.199281966098692,8.477907652074682,0
8.050222610202633,7.478422951631562,0
6.941796354784954,7.947320812418348,0
6.638921417666335,7.138290828759384,0
8.571867307252308,7.516620951213068,0
6.724108214818892,7.69266828346467,0
10.835670984160217,7.581262149849684,0
8.524999496772349,8.071761168673092,0
7.371354151076338,8.127233756928806,0
8.51564129030518,7.317798145162557,0
6.918022805954955,6.925189786162145,0
9.106780868241236,8.336362732611319,0
8.320673557661292,7.758939978586324,0
9.021108484440902,7.825581263888235,0
7.879087141560411,8.252878978503372,0
8.948487525981351,8.921576142851608,0
6.5247109147680336,7.451728955331937,0
9.10659764752224,7.537154387834267,0
8.841484892305708,7.473233128872096,0
7.535939902643822,7.660387641574439,0
8.51774939353257,7.836159966183268,0
7.761509858887085,7.986940861081128,0
9.134348224019368,8.343441116312766,0
8.885331109670489,10.709848410917868,0
8.832920149751597,7.557194524895799,0
7.074501367421134,7.308779671975136,0
9.567610290034734,8.291310534686046,0
7.81231241556587,6.700251467654623,0
6.953255838463393,9.301720410631987,0
7.732734547328167,7.270295562847495,0
4.899772016985308,6.966892774574981,0
7.295520264073298,8.181039547338601,0
8.240601288185243,7.956701257824187,0
8.299609570569366,9.644047429973067,0
10.021576487359761,6.5569557800657305,0
7.617164348066519,7.88369562915694,0
8.625716855957517,6.2664344332598825,0
8.224070264303977,7.269343253870383,0
6.670563433131134,5.529687626661234,0
7.493015621433075,8.243776140851027,0
8.698921272069219,8.773955766142754,0
8.310770657453379,8.462463206812634,0
8.892023251928036,7.34800510298064,0
7.488554651095199,8.117760883121496,0
6.811273646833916,8.62190322204783,0
8.333363171281285,8.100084758103057,0
8.598754940221337,9.313890931906185,0
9.389809840644624,8.108481264553292,0
4.918577345835061,6.8114451399518545,0
5.3124868762411825,7.080594674142357,0
9.397972003839339,8.62175340858073,0
6.298912130701749,8.059006401168753,0
8.366196785917822,8.277406543980415,0
8.846048801734193,7.29918798356688,0
9.064135345148067,6.911968284902916,0
7.2634574303617825,6.429153503483114,0
8.021141502333055,9.104688993510614,0
7.584202009235781,8.321873410938421,0
8.21797697109687,7.664488269607905,0
9.376535384396767,6.905132482821418,0
7.4313302601809825,8.567762265955565,0
8.46122601704284,8.884752980323938,0
8.327438933251395,7.387094875717381,0
6.7232926797879955,7.565871417685746,0
7.667738933373471,7.763826235584978,0
9.3238490161453,6.33206312025304,0
7.568120252034333,7.469289229171329,0
9.258679855675735,7.451635163718391,0
8.283341756979118,6.876195839459173,0
8.010094418721536,5.395281872319623,0
9.204103849804607,8.052706915978938,0
7.19590252158233,8.084913011273676,0
7.885240200170732,7.196716551065906,0
7.889138843581522,8.496602844148235,0
8.159346546331106,7.395675366748566,0
6.855345603773872,7.680565277315812,0
9.424031983842797,7.760224644177622,0
7.768240105521275,7.498338967497386,0
8.000828529620991,7.598316547571733,0
9.98021434348857,8.688665821881191,0
8.079146481972987,8.73494072946555,0
8.274162013568796,9.575356923736788,0
8.297020377324019,7.590430087962768,0
7.9200215584530005,7.183522516202751,0
8.544605069334658,8.06126565304741,0
7.454481207483716,8.083514904611285,0
6.508167233381743,8.197375986782983,0
9.576610727151234,8.27156941074346,0
7.140015146671155,8.419333182220436,0
7.941044129088659,8.686762097260287,0
7.772283042451647,6.819797718789979,0
7.757371766719404,6.928544232521231,0
8.324587538291759,8.132455634589963,0
7.457286612083493,7.010499026331764,0
8.853418197684352,8.26435458975736,0
8.829810170911692,7.3978507997116685,0
8.27719248296762,9.196825992503705,0
7.003367268273094,8.740835537726136,0
7.082891990032426,8.43681272050296,0
7.981862584417128,8.667400060671438,0
8.312662294342422,7.362382661912218,0
8.872441219884042,8.147988394181985,0
8.25159668805338,9.029465247303323,0
7.571140781429077,7.586783440593977,0
7.569054269840437,7.69703871582892,0
8.639113435720386,9.339708177477581,0
8.066091013845169,5.492133244795079,0
7.842418253149385,8.903593612372635,0
7.990945155305954,8.151469880880532,0
6.234080069236067,7.709274657608282,0
9.24444245363929,6.791434265185999,0
7.503600842160149,7.354641350170884,0
7.216344960062267,7.6883161779590825,0
7.160333205075345,6.242372271439223,0
8.713795944257017,7.729699536642337,0
9.34152298387415,7.921724921465197,0
8.27040121188424,9.077451116299308,0
8.328815623595379,7.569810643084203,0
7.835650243015956,8.061821712939514,0
8.419843484565737,7.8274724344288895,0
7.540221589565985,7.8682424032373115,0
10.044511639542973,8.09204953417941,0
9.233682061947393,6.966907519135232,0
7.822023046918756,7.107555828918843,0
8.728558533276887,8.302118461440605,0
10.31195897395725,8.641479478321376,0
8.082579449126747,8.525215367337495,0
7.771693166300558,7.6045120711422,0
7.316917051886068,8.783720226536568,0
7.628064577145022,8.440048055648095,0
7.17176321682547,7.653815501595131,0
8.443195931534612,8.718827769108916,0
6.70015945656427,7.629096802940992,0
8.452674704306707,7.882225815408252,0
9.422134703823874,7.535348523262999,0
6.723254569239437,8.285019875379696,0
8.09229183186811,8.458931001576653,0
7.181732351833612,8.653474770714503,0
8.910852425268633,7.4627270215091315,0
7.097099362911381,8.02338678553912,0
8.62706534430681,7.170667336922346,0
10.768749999168222,8.520677666405303,0
10.053152390003456,8.41412471646497,0
6.672414715525017,9.456581610862656,0
7.73940977745478,8.008766208975656,0
7.9677371587088555,8.395995373526004,0
7.575519477706118,7.496872441386857,0
9.9305260294189,9.102038711230975,0
7.4077146100426425,7.845254763940093,0
9.024161592197894,8.641974752140843,0
8.23649326034766,7.787979550450659,0
9.87083869398105,8.893365044208654,0
7.523513341816636,8.610878876355802,0
6.8246007484952385,6.81139198748358,0
6.763627657908168,8.388864689750621,0
7.259294051074236,7.7411330715204425,0
7.331995807184844,8.251638723972341,0
8.646233788198657,8.002228062043443,0
8.110943940634169,7.076129412274679,0
5.771217424323128,8.709831041155683,0
6.415855662471768,8.948264925610632,0
7.753654648616861,7.415177094118005,0
8.5976112047948,8.530973175195362,0
7.032029269508232,0.2967505773658923,0
7.6015078664455835,2.4119639931902963,0
7.016016724348603,0.9024725277359231,0
7.652469493781485,3.1636603739517417,0
10.377185673390725,2.820822705074038,0
8.019364975992428,1.4894418052198053,0
8.537283540535174,2.9697729165387305,0
8.501115142925032,1.0872497074353467,0
7.592622189322325,1.8297561929897994,0
9.341909799804277,2.538878181109041,0
8.566020904746386,1.5678772331621078,0
7.737927202844739,1.2204092711818908,0
7.452828047880558,0.41059277346099554,0
9.066853896231734,0.24942702257220906,0
7.9516080606765716,3.8639186399691106,0
6.65753253822814,2.780309850540573,0
7.033565392986027,4.030735699867108,0
8.470791258514275,2.9237576206423412,0
7.718520674636976,2.1603617333378855,0
7.1131969987866785,2.7814761356120528,0
8.780879751628728,3.1259793615158102,0
7.261246345681593,1.4202594157034896,0
8.973819110405204,3.3322281085105647,0
6.828001832439659,2.247463892116113,0
8.869974737907917,1.3024920205851265,0
8.8132169500295,2.111565526470228,0
8.336676852426095,0.8130748838850539,0
8.474012547008549,2.1144220741593127,0
7.353910269144425,1.1448495124335896,0
7.612045866229205,1.619159711463486,0
7.853427998195551,2.013987595101939,0
8.946501773304993,-0.3633503308851487,0
7.679083067897719,1.3817683474997102,0
7.473294125061099,3.4003957139653798,0
7.351822137973393,1.9655328355470156,0
9.480301314144105,1.706752177293361,0
6.990209801001162,1.798448224487251,0
8.325149139808538,3.0729505908901205,0
10.42716931942093,1.7606295524391982,0
8.367664062297456,1.4738176675542147,0
8.693075757547561,2.8092286807488542,0
8.29916840902659,2.4411253183198434,0
9.429199034092097,1.153547705964093,0
7.976941031025718,1.354051902059259,0
8.651061101149356,2.103834499468116,0
7.794561469208538,3.6280401681978747,0
6.309908032317832,3.647435709197487,0
10.15680581443031,3.3138704800453045,0
7.4022941400634155,3.3128721774345453,0
6.577098565208232,2.3497372531493226,0
10.313808228439163,2.222083674256926,0
6.2213500488807,2.51892697639826,0
9.394532328841786,0.1711018891418694,0
6.492550824621118,2.5707086209823133,0
7.773525187573535,3.4723966700486475,0
8.333764720375235,2.37547794856825,0
8.487826402011025,1.7738022302729899,0
8.915280562937241,1.4558321091965354,0
9.104343433238933,2.207518861529187,0
5.625585991955472,1.21845172768507,0
6.155061230970508,2.5433060175052535,0
7.675212817360041,1.7580018845624585,0
5.74335707492231,2.8612070777296688,0
5.372458939049654,3.28209079315472,0
7.463265074407372,1.3002244516779249,0
7.748485211614006,4.312164847894458,0
7.321791117334099,2.4958322907268493,0
8.159142025387247,1.1656488009324195,0
7.091023000901,1.8750488680610624,0
7.419416318537091,1.3540456841398796,0
7.383172473468603,2.8527101767153185,0
8.49404304563002,2.1535861050772156,0
8.346326509496102,2.4465313220605416,0
8.527808358724625,2.07132063697169,0
8.358395786641067,0.749501222787258,0
8.32321002579167,1.7242393131687568,0
8.36245092235405,3.095748932156741,0
7.299120768009327,1.497886200757836,0
7.9651490956517375,1.016077030017125,0
7.834595328948818,1.875784239413466,0
7.085914120368309,2.0575838034867515,0
7.64291285027951,2.4610627344802083,0
8.278618929744544,3.310789775056974,0
6.6717078794758775,2.6457357494665033,0
8.25317997555801,1.9233906220885446,0
8.996724688106701,3.490190201024711,0
8.149209232284512,1.0913791207920762,0
8.619887306358912,1.8047663374986802,0
8.100195833875173,1.8943965073210154,0
9.48851665916197,2.733532733686314,0
7.831613844912102,0.8420028718172665,0
8.52598296652317,4.079240811553101,0
7.818195367698939,3.0783008218491,0
6.410813085459036,0.26053755817144064,0
7.297250975110471,0.8136186095666196,0
8.05950319460678,1.891291943312393,0
9.00371894774287,1.6235591982592634,0
7.771770934265834,1.8923351221003921,0
6.971199440549566,2.097883242855471,0
7.711329496108892,1.4654822587645586,0
6.651902429097935,1.569912010276592,0
7.655830096641035,1.206838453001402,0
5.271650530253119,1.430937505415681,0
7.4547930537078315,1.0994656873388737,0
8.331562471588827,0.9833896184500017,0
8.688070431048626,2.174418341361817,0
5.510149950511549,2.4200618867357075,0
7.820187878682339,0.6943408983315691,0
7.069143435728019,1.4224775822727498,0
7.971499501184365,1.7552791991171972,0
6.9002035715963475,2.374208330045756,0
8.888928665541233,1.1174102649346,0
8.806905895451258,1.577566260544685,0
9.06708265193798,1.9575821966388385,0
9.75634501017388,2.5822414628987467,0
8.299954869241105,2.924441520912789,0
8.405587542396203,1.6526146068328664,0
8.590494733500648,1.8046689481939229,0
9.353215037368932,1.9315596661458696,0
6.777777281252109,1.9863370922352164,0
9.874738929843685,1.8209774530678864,0
9.069448277762666,3.169830778919716,0
7.795889096090158,1.9778083110003473,0
6.8855248315732,2.267622540223106,0
8.889180810722847,1.7843921423145361,0
9.326578086618364,2.3194291132933147,0
8.72390880273487,1.9205750007930589,0
8.239229109555465,0.03791826185596503,0
8.536842658710729,2.584401471041443,0
9.854938980680185,2.0544236452122986,0
7.633422688395036,1.984448809601792,0
6.981883303706633,1.4736321186611951,0
7.879530944679088,1.2912684304134232,0
9.084580880979882,3.196938471558139,0
7.016090535093964,2.141087044656928,0
7.1832426184383715,1.3271775582099412,0
7.991639579896547,1.73980820214635,0
6.737935483548711,1.3570905683025443,0
7.052128411184805,0.986759920921759,0
9.45664950311156,2.930948913460437,0
9.965600569526845,1.3880221927837182,0
8.080780275015755,2.0402716891537294,0
7.469322791565031,2.347148845891391,0
8.614071665345046,2.0837537949388496,0
9.904832539270075,1.5946405714735847,0
7.4965317846702355,3.006099050375987,0
7.417910686182639,-0.045634846933734874,0
9.727783230713408,0.9957082977257423,0
7.829143392527172,1.9321860154003712,0
7.027246180664886,1.070839879039554,0
8.97635458976988,1.8474629257366217,0
8.013758599081648,1.31304135257965,0
6.383877568751425,2.389162689952123,0
7.086366914525941,0.26152471383116294,0
9.388131525049268,1.884075692286456,0
8.551340482350724,3.215434922627723,0
7.827097899359631,2.4849080117357825,0
6.880846186167236,1.8227005442163955,0
7.388993433073184,3.490920294071521,0
8.057129133516273,3.4854640119743436,0
9.608466964401002,1.06206487698137,0
6.404917397098176,2.232425281381807,0
9.517013165814358,3.3716365742573657,0
8.058150952588127,1.4396371955950604,0
7.699289446855256,0.3109469034285042,0
9.422321372392444,2.3968405733708136,0
6.802611696991612,0.813821798190036,0
8.839495174938143,2.934631830412582,0
8.710279081977538,0.8541265605931985,0
8.394031927872497,1.8906441915131467,0
6.685791873395064,1.4661116920118444,0
8.89424360104489,2.0591566713950833,0
9.109118236380715,2.021033568360727,0
7.96624994163662,0.8100997672160584,0
7.367307003395764,1.053121129781314,0
7.011097376981322,1.8568054803896754,0
7.159871230348666,2.0272626023255698,0
8.281901211098642,-0.11875401385734019,0
8.503056939611122,0.9363020625647316,0
7.628357084358028,2.5171107485331876,0
7.973932758453203,1.6161129544831703,0
7.2610124058669365,2.3994641938785155,0
8.395824676306285,2.7238063222270528,0
6.203244054957516,3.5821483240222682,0
8.773131801577348,0.19574363998707178,0
7.94012651922208,1.8879719094925456,0
8.174330608039234,1.382800984676738,0
9.644506902788782,3.1999083535801294,0
8.253318930550835,1.9589515180067576,0
7.541347163149479,2.525722785893943,0
7.62096929824876,1.2387555192263706,0
7.816979431970694,3.013168787054557,0
9.430346614485494,2.308235406395628,0
7.880466567907672,2.14741021247317,0
8.381251679784388,1.1666667341016348,0
8.891043082496518,2.871449574880767,0
8.557430824154277,2.348744819440735,0
7.575133645039932,0.7263408211312925,0
8.124767814045615,1.7299685986178348,0
7.758697885712446,2.6672563922642825,0
7.018201725510992,1.3051692603325433,0
8.301827737721618,1.3020689928638833,0
6.76464884689272,-0.17763775576439889,0
7.126784247736472,1.4185837679366018,0
9.028182398932326,1.523897153161792,0
10.826132073853252,2.367288516942006,0
6.533351642829665,0.9344474229520399,0
9.35284347917199,1.3439425548567878,0
7.854469685547877,2.2545374651270604,0
7.395563354288441,0.559489368850598,0
8.864738718108466,3.39428254584369,0
8.949575326809462,1.6269489920155986,0
6.787228587222719,3.1674054813351646,0
9.818787510411378,1.800582363657882,0
6.014767788395012,2.8083269138276914,0
8.169412422156588,2.273218037369833,0
8.150940582358146,2.479179958416099,0
7.8535229572251835,1.6446336341568304,0
6.955973570824463,2.3949058638219767,0
9.444242962699374,3.774173685406186,0
7.196819183251363,2.72297356119705,0
6.638720296079773,3.044329127834927,0
9.771334895402923,2.3946977923282287,0
6.592080367945321,0.6423631076028884,0
6.841118641153523,3.370916218762938,0
6.2155350827565705,0.37449352006373404,0
8.186304423319598,2.357412608276765,0
9.461869587743424,2.754105390047025,0
7.471584014526725,0.8988090699981297,0
7.519097483926609,1.3484580746864567,0
9.566124046809932,2.4560113255895453,0
7.9559469741355455,1.476986606854659,0
8.498400781356652,2.814798474871412,0
7.649914876496258,3.324557515019727,0
7.228996846562728,2.7110907310586296,0
7.083675165920237,3.798947390571983,0
8.591120998680685,1.8566493920257894,0
7.959655381200734,4.152418273973496,0
8.603342963012265,3.6485240245268225,0
7.797183309040302,1.6274793767649485,0
8.099480320703183,2.0494472168109095,0
8.165489394620812,1.9584645693163463,0
10.430987436378118,-0.7886380154080244,0
8.225912236644485,1.8885413680400842,0
7.488697655040274,3.2708674189724913,0
7.859666774574743,1.4332656026744888,0
